2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 17, данные - Mesaerion: The Best Science Fiction Stories 1800-1849, None, 37.59
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 18, данные - Libertarianism for Beginners, None, 51.33
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 19, данные - It's Only the Himalayas, None, 45.17
2026-09-21 11:01:22 | INFO     | __main__ | Готово
2026-09-21 12:13:15 | INFO     | __main__ | Старт парсера. base_url=https://books.toscrape.com
2026-09-21 12:13:15 | INFO     | parser.scrapers.catalogue | Страница 1: https://books.toscrape.com/catalogue/page-1.html
2026-09-21 12:13:15 | DEBUG    | parser.utils.http_client | GET https://books.toscrape.com/catalogue/page-1.html (timeout=10.0)
2026-09-21 12:13:16 | INFO     | parser.utils.http_client | GET https://books.toscrape.com/catalogue/page-1.html -> 200: OK
2026-09-21 12:13:16 | INFO     | parser.scrapers.catalogue | Получено 50469 символов
2026-09-21 12:13:16 | INFO     | parser.parsers.book_list | Найдено 20 карточек
2026-09-21 12:13:16 | INFO     | parser.parsers.book_list | Разобрано 20 из 20 карточек
2026-09-21 12:13:16 | DEBUG    | parser.parsers.pagination | Следующая страница: https://books.toscrape.com/catalogue/page-2.html
2026-09-21 12:13:16 | INFO     | parser.scrapers.catalogue | Собрано 20 книг с 1 страниц
2026-09-21 12:13:16 | INFO     | parser.scrapers.catalogue | Страница 2: https://books.toscrape.com/catalogue/page-2.html
2026-09-21 12:13:16 | DEBUG    | parser.utils.http_client | GET https://books.toscrape.com/catalogue/page-2.html (timeout=10.0)
2026-09-21 12:13:17 | INFO     | parser.utils.http_client | GET https://books.toscrape.com/catalogue/page-2.html -> 200: OK
2026-09-21 12:13:17 | INFO     | parser.scrapers.catalogue | Получено 50877 символов
2026-09-21 12:13:17 | INFO     | parser.parsers.book_list | Найдено 20 карточек
2026-09-21 12:13:17 | INFO     | parser.parsers.book_list | Разобрано 20 из 20 карточек
2026-09-21 12:13:17 | DEBUG    | parser.parsers.pagination | Следующая страница: https://books.toscrape.com/catalogue/page-3.html
2026-09-21 12:13:17 | INFO     | parser.scrapers.catalogue | Собрано 40 книг с 2 страниц
